,Region,Country,Country_Code,Lat,Long,Date,Confirmed,Recovered,Deaths,Population
14307,Unknow,Jamaica,JAM,18.1096,-77.2975,2020-02-21,0,0,0,2881355.0
13837,Unknow,Jamaica,JAM,18.1096,-77.2975,2020-02-20,0,0,0,2881355.0
13367,Unknow,Jamaica,JAM,18.1096,-77.2975,2020-02-19,0,0,0,2881355.0
12897,Unknow,Jamaica,JAM,18.1096,-77.2975,2020-02-18,0,0,0,2881355.0
12427,Unknow,Jamaica,JAM,18.1096,-77.2975,2020-02-17,0,0,0,2881355.0
26791,Unknow,Japan,JPN,36.0,138.0,2020-03-19,924,150,29,126994511.0
26321,Unknow,Japan,JPN,36.0,138.0,2020-03-18,889,144,29,126994511.0
25851,Unknow,Japan,JPN,36.0,138.0,2020-03-17,878,144,29,126994511.0
25381,Unknow,Japan,JPN,36.0,138.0,2020-03-16,825,144,27,126994511.0
24911,Unknow,Japan,JPN,36.0,138.0,2020-03-15,839,118,22,126994511.0
24441,Unknow,Japan,JPN,36.0,138.0,2020-03-14,773,118,22,126994511.0
23971,Unknow,Japan,JPN,36.0,138.0,2020-03-13,701,118,19,126994511.0
23501,Unknow,Japan,JPN,36.0,138.0,2020-03-12,639,118,16,126994511.0
23031,Unknow,Japan,JPN,36.0,138.0,2020-03-11,639,118,15,126994511.0
22561,Unknow,Japan,JPN,36.0,138.0,2020-03-10,581,101,10,126994511.0
22091,Unknow,Japan,JPN,36.0,138.0,2020-03-09,511,76,10,126994511.0
21621,Unknow,Japan,JPN,36.0,138.0,2020-03-08,502,76,6,126994511.0
21151,Unknow,Japan,JPN,36.0,138.0,2020-03-07,461,76,6,126994511.0
20681,Unknow,Japan,JPN,36.0,138.0,2020-03-06,420,46,6,126994511.0
20211,Unknow,Japan,JPN,36.0,138.0,2020-03-05,360,43,6,126994511.0
19741,Unknow,Japan,JPN,36.0,138.0,2020-03-04,331,43,6,126994511.0
19271,Unknow,Japan,JPN,36.0,138.0,2020-03-03,293,43,6,126994511.0
18801,Unknow,Japan,JPN,36.0,138.0,2020-03-02,274,32,6,126994511.0
18331,Unknow,Japan,JPN,36.0,138.0,2020-03-01,256,32,6,126994511.0
17861,Unknow,Japan,JPN,36.0,138.0,2020-02-29,241,32,5,126994511.0
17391,Unknow,Japan,JPN,36.0,138.0,2020-02-28,228,22,4,126994511.0
16921,Unknow,Japan,JPN,36.0,138.0,2020-02-27,214,22,4,126994511.0
16451,Unknow,Japan,JPN,36.0,138.0,2020-02-26,189,22,2,126994511.0
15981,Unknow,Japan,JPN,36.0,138.0,2020-02-25,170,22,1,126994511.0
15511,Unknow,Japan,JPN,36.0,138.0,2020-02-24,159,22,1,126994511.0
15041,Unknow,Japan,JPN,36.0,138.0,2020-02-23,147,22,1,126994511.0
14571,Unknow,Japan,JPN,36.0,138.0,2020-02-22,122,22,1,126994511.0
14101,Unknow,Japan,JPN,36.0,138.0,2020-02-21,105,22,1,126994511.0
13631,Unknow,Japan,JPN,36.0,138.0,2020-02-20,94,18,1,126994511.0
13161,Unknow,Japan,JPN,36.0,138.0,2020-02-19,84,18,1,126994511.0
12691,Unknow,Japan,JPN,36.0,138.0,2020-02-18,74,13,1,126994511.0
12221,Unknow,Japan,JPN,36.0,138.0,2020-02-17,66,12,1,126994511.0
26858,Unknow,Jordan,JOR,31.24,36.51,2020-03-19,69,1,0,9455802.0
26388,Unknow,Jordan,JOR,31.24,36.51,2020-03-18,52,1,0,9455802.0
25918,Unknow,Jordan,JOR,31.24,36.51,2020-03-17,34,1,0,9455802.0
25448,Unknow,Jordan,JOR,31.24,36.51,2020-03-16,17,1,0,9455802.0
24978,Unknow,Jordan,JOR,31.24,36.51,2020-03-15,8,1,0,9455802.0
24508,Unknow,Jordan,JOR,31.24,36.51,2020-03-14,1,1,0,9455802.0
24038,Unknow,Jordan,JOR,31.24,36.51,2020-03-13,1,1,0,9455802.0
23568,Unknow,Jordan,JOR,31.24,36.51,2020-03-12,1,0,0,9455802.0
23098,Unknow,Jordan,JOR,31.24,36.51,2020-03-11,1,0,0,9455802.0
22628,Unknow,Jordan,JOR,31.24,36.51,2020-03-10,1,0,0,9455802.0
22158,Unknow,Jordan,JOR,31.24,36.51,2020-03-09,1,0,0,9455802.0
21688,Unknow,Jordan,JOR,31.24,36.51,2020-03-08,1,0,0,9455802.0
21218,Unknow,Jordan,JOR,31.24,36.51,2020-03-07,1,0,0,9455802.0
20748,Unknow,Jordan,JOR,31.24,36.51,2020-03-06,1,0,0,9455802.0
20278,Unknow,Jordan,JOR,31.24,36.51,2020-03-05,1,0,0,9455802.0
19808,Unknow,Jordan,JOR,31.24,36.51,2020-03-04,1,0,0,9455802.0
19338,Unknow,Jordan,JOR,31.24,36.51,2020-03-03,1,0,0,9455802.0
18868,Unknow,Jordan,JOR,31.24,36.51,2020-03-02,0,0,0,9455802.0
18398,Unknow,Jordan,JOR,31.24,36.51,2020-03-01,0,0,0,9455802.0
17928,Unknow,Jordan,JOR,31.24,36.51,2020-02-29,0,0,0,9455802.0
17458,Unknow,Jordan,JOR,31.24,36.51,2020-02-28,0,0,0,9455802.0
16988,Unknow,Jordan,JOR,31.24,36.51,2020-02-27,0,0,0,9455802.0
16518,Unknow,Jordan,JOR,31.24,36.51,2020-02-26,0,0,0,9455802.0
16048,Unknow,Jordan,JOR,31.24,36.51,2020-02-25,0,0,0,9455802.0
15578,Unknow,Jordan,JOR,31.24,36.51,2020-02-24,0,0,0,9455802.0
15108,Unknow,Jordan,JOR,31.24,36.51,2020-02-23,0,0,0,9455802.0
14638,Unknow,Jordan,JOR,31.24,36.51,2020-02-22,0,0,0,9455802.0
14168,Unknow,Jordan,JOR,31.24,36.51,2020-02-21,0,0,0,9455802.0
13698,Unknow,Jordan,JOR,31.24,36.51,2020-02-20,0,0,0,9455802.0
13228,Unknow,Jordan,JOR,31.24,36.51,2020-02-19,0,0,0,9455802.0
12758,Unknow,Jordan,JOR,31.24,36.51,2020-02-18,0,0,0,9455802.0
12288,Unknow,Jordan,JOR,31.24,36.51,2020-02-17,0,0,0,9455802.0
27195,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-19,44,0,0,17797032.0
26725,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-18,35,0,0,17797032.0
26255,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-17,33,0,0,17797032.0
25785,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-16,10,0,0,17797032.0
25315,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-15,9,0,0,17797032.0
24845,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-14,6,0,0,17797032.0
24375,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-13,4,0,0,17797032.0
23905,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-12,0,0,0,17797032.0
23435,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-11,0,0,0,17797032.0
22965,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-10,0,0,0,17797032.0
22495,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-09,0,0,0,17797032.0
22025,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-08,0,0,0,17797032.0
21555,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-07,0,0,0,17797032.0
21085,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-06,0,0,0,17797032.0
20615,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-05,0,0,0,17797032.0
20145,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-04,0,0,0,17797032.0
19675,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-03,0,0,0,17797032.0
19205,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-02,0,0,0,17797032.0
18735,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-03-01,0,0,0,17797032.0
18265,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-29,0,0,0,17797032.0
17795,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-28,0,0,0,17797032.0
17325,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-27,0,0,0,17797032.0
16855,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-26,0,0,0,17797032.0
16385,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-25,0,0,0,17797032.0
15915,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-24,0,0,0,17797032.0
15445,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-23,0,0,0,17797032.0
14975,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-22,0,0,0,17797032.0
14505,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-21,0,0,0,17797032.0
14035,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-20,0,0,0,17797032.0
13565,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-19,0,0,0,17797032.0
13095,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-18,0,0,0,17797032.0
12625,Unknow,Kazakhstan,KAZ,48.0196,66.9237,2020-02-17,0,0,0,17797032.0
27203,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-19,7,0,0,48461567.0
26733,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-18,3,0,0,48461567.0
26263,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-17,3,0,0,48461567.0
25793,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-16,3,0,0,48461567.0
25323,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-15,3,0,0,48461567.0
24853,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-14,1,0,0,48461567.0
24383,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-13,1,0,0,48461567.0
23913,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-12,0,0,0,48461567.0
23443,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-11,0,0,0,48461567.0
22973,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-10,0,0,0,48461567.0
22503,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-09,0,0,0,48461567.0
22033,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-08,0,0,0,48461567.0
21563,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-07,0,0,0,48461567.0
21093,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-06,0,0,0,48461567.0
20623,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-05,0,0,0,48461567.0
20153,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-04,0,0,0,48461567.0
19683,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-03,0,0,0,48461567.0
19213,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-02,0,0,0,48461567.0
18743,Unknow,Kenya,KEN,-0.0236,37.9062,2020-03-01,0,0,0,48461567.0
18273,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-29,0,0,0,48461567.0
17803,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-28,0,0,0,48461567.0
17333,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-27,0,0,0,48461567.0
16863,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-26,0,0,0,48461567.0
16393,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-25,0,0,0,48461567.0
15923,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-24,0,0,0,48461567.0
15453,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-23,0,0,0,48461567.0
14983,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-22,0,0,0,48461567.0
14513,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-21,0,0,0,48461567.0
14043,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-20,0,0,0,48461567.0
13573,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-19,0,0,0,48461567.0
13103,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-18,0,0,0,48461567.0
12633,Unknow,Kenya,KEN,-0.0236,37.9062,2020-02-17,0,0,0,48461567.0
26946,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-19,8565,1540,91,51245707.0
26476,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-18,8413,1540,84,51245707.0
26006,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-17,8320,1407,81,51245707.0
25536,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-16,8236,1137,75,51245707.0
25066,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-15,8162,510,75,51245707.0
24596,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-14,8086,510,72,51245707.0
24126,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-13,7979,510,66,51245707.0
23656,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-12,7869,333,66,51245707.0
23186,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-11,7755,288,60,51245707.0
22716,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-10,7513,247,54,51245707.0
22246,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-09,7478,118,53,51245707.0
21776,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-08,7314,118,50,51245707.0
21306,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-07,7041,135,44,51245707.0
20836,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-06,6593,135,42,51245707.0
20366,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-05,6088,41,35,51245707.0
19896,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-04,5621,41,35,51245707.0
19426,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-03,5186,30,28,51245707.0
18956,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-02,4335,30,28,51245707.0
18486,Unknow,"Korea, South",KOR,36.0,128.0,2020-03-01,3736,30,17,51245707.0
18016,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-29,3150,27,16,51245707.0
17546,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-28,2337,22,13,51245707.0
17076,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-27,1766,22,13,51245707.0
16606,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-26,1261,22,12,51245707.0
16136,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-25,977,22,10,51245707.0
15666,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-24,833,18,8,51245707.0
15196,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-23,602,18,6,51245707.0
14726,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-22,433,16,2,51245707.0
14256,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-21,204,16,2,51245707.0
13786,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-20,104,16,1,51245707.0
13316,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-19,31,12,0,51245707.0
12846,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-18,31,12,0,51245707.0
12376,Unknow,"Korea, South",KOR,36.0,128.0,2020-02-17,30,10,0,51245707.0
27223,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-19,2,0,0,1816200.0
26753,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-18,2,0,0,1816200.0
26283,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-17,2,0,0,1816200.0
25813,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-16,2,0,0,1816200.0
25343,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-15,2,0,0,1816200.0
24873,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-14,0,0,0,1816200.0
24403,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-13,0,0,0,1816200.0
23933,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-12,0,0,0,1816200.0
23463,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-11,0,0,0,1816200.0
22993,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-10,0,0,0,1816200.0
22523,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-09,0,0,0,1816200.0
22053,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-08,0,0,0,1816200.0
21583,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-07,0,0,0,1816200.0
21113,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-06,0,0,0,1816200.0
20643,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-05,0,0,0,1816200.0
20173,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-04,0,0,0,1816200.0
19703,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-03,0,0,0,1816200.0
19233,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-02,0,0,0,1816200.0
18763,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-03-01,0,0,0,1816200.0
18293,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-29,0,0,0,1816200.0
17823,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-28,0,0,0,1816200.0
17353,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-27,0,0,0,1816200.0
16883,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-26,0,0,0,1816200.0
16413,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-25,0,0,0,1816200.0
15943,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-24,0,0,0,1816200.0
15473,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-23,0,0,0,1816200.0
15003,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-22,0,0,0,1816200.0
14533,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-21,0,0,0,1816200.0
14063,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-20,0,0,0,1816200.0
13593,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-19,0,0,0,1816200.0
13123,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-18,0,0,0,1816200.0
12653,Unknow,Kosovo,XKX,42.6026,20.903000000000002,2020-02-17,0,0,0,1816200.0
26818,Unknow,Kuwait,KWT,29.5,47.75,2020-03-19,148,18,0,4052584.0
26348,Unknow,Kuwait,KWT,29.5,47.75,2020-03-18,142,15,0,4052584.0
25878,Unknow,Kuwait,KWT,29.5,47.75,2020-03-17,130,9,0,4052584.0
25408,Unknow,Kuwait,KWT,29.5,47.75,2020-03-16,123,9,0,4052584.0
24938,Unknow,Kuwait,KWT,29.5,47.75,2020-03-15,112,5,0,4052584.0
24468,Unknow,Kuwait,KWT,29.5,47.75,2020-03-14,104,5,0,4052584.0
23998,Unknow,Kuwait,KWT,29.5,47.75,2020-03-13,80,5,0,4052584.0
23528,Unknow,Kuwait,KWT,29.5,47.75,2020-03-12,80,5,0,4052584.0
23058,Unknow,Kuwait,KWT,29.5,47.75,2020-03-11,72,2,0,4052584.0
22588,Unknow,Kuwait,KWT,29.5,47.75,2020-03-10,69,1,0,4052584.0
22118,Unknow,Kuwait,KWT,29.5,47.75,2020-03-09,64,1,0,4052584.0
21648,Unknow,Kuwait,KWT,29.5,47.75,2020-03-08,64,1,0,4052584.0
21178,Unknow,Kuwait,KWT,29.5,47.75,2020-03-07,61,0,0,4052584.0
20708,Unknow,Kuwait,KWT,29.5,47.75,2020-03-06,58,0,0,4052584.0
20238,Unknow,Kuwait,KWT,29.5,47.75,2020-03-05,58,0,0,4052584.0
19768,Unknow,Kuwait,KWT,29.5,47.75,2020-03-04,56,0,0,4052584.0
19298,Unknow,Kuwait,KWT,29.5,47.75,2020-03-03,56,0,0,4052584.0
18828,Unknow,Kuwait,KWT,29.5,47.75,2020-03-02,56,0,0,4052584.0
18358,Unknow,Kuwait,KWT,29.5,47.75,2020-03-01,45,0,0,4052584.0
17888,Unknow,Kuwait,KWT,29.5,47.75,2020-02-29,45,0,0,4052584.0
17418,Unknow,Kuwait,KWT,29.5,47.75,2020-02-28,45,0,0,4052584.0
16948,Unknow,Kuwait,KWT,29.5,47.75,2020-02-27,43,0,0,4052584.0
16478,Unknow,Kuwait,KWT,29.5,47.75,2020-02-26,26,0,0,4052584.0
16008,Unknow,Kuwait,KWT,29.5,47.75,2020-02-25,11,0,0,4052584.0
15538,Unknow,Kuwait,KWT,29.5,47.75,2020-02-24,1,0,0,4052584.0
15068,Unknow,Kuwait,KWT,29.5,47.75,2020-02-23,0,0,0,4052584.0
14598,Unknow,Kuwait,KWT,29.5,47.75,2020-02-22,0,0,0,4052584.0
14128,Unknow,Kuwait,KWT,29.5,47.75,2020-02-21,0,0,0,4052584.0
13658,Unknow,Kuwait,KWT,29.5,47.75,2020-02-20,0,0,0,4052584.0
13188,Unknow,Kuwait,KWT,29.5,47.75,2020-02-19,0,0,0,4052584.0
12718,Unknow,Kuwait,KWT,29.5,47.75,2020-02-18,0,0,0,4052584.0
12248,Unknow,Kuwait,KWT,29.5,47.75,2020-02-17,0,0,0,4052584.0
27245,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-19,3,0,0,6082700.0
26775,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-18,3,0,0,6082700.0
26305,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-17,0,0,0,6082700.0
25835,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-16,0,0,0,6082700.0
25365,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-15,0,0,0,6082700.0
24895,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-14,0,0,0,6082700.0
24425,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-13,0,0,0,6082700.0
23955,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-12,0,0,0,6082700.0
23485,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-11,0,0,0,6082700.0
23015,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-10,0,0,0,6082700.0
22545,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-09,0,0,0,6082700.0
22075,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-08,0,0,0,6082700.0
21605,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-07,0,0,0,6082700.0
21135,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-06,0,0,0,6082700.0
20665,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-05,0,0,0,6082700.0
20195,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-04,0,0,0,6082700.0
19725,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-03,0,0,0,6082700.0
19255,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-02,0,0,0,6082700.0
18785,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-03-01,0,0,0,6082700.0
18315,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-29,0,0,0,6082700.0
17845,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-28,0,0,0,6082700.0
17375,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-27,0,0,0,6082700.0
16905,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-26,0,0,0,6082700.0
16435,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-25,0,0,0,6082700.0
15965,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-24,0,0,0,6082700.0
15495,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-23,0,0,0,6082700.0
15025,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-22,0,0,0,6082700.0
14555,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-21,0,0,0,6082700.0
14085,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-20,0,0,0,6082700.0
13615,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-19,0,0,0,6082700.0
13145,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-18,0,0,0,6082700.0
12675,Unknow,Kyrgyzstan,KGZ,41.2044,74.7661,2020-02-17,0,0,0,6082700.0
26852,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-19,86,1,0,1960424.0
26382,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-18,71,1,0,1960424.0
25912,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-17,49,1,0,1960424.0
25442,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-16,34,1,0,1960424.0
24972,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-15,30,1,0,1960424.0
24502,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-14,26,1,0,1960424.0
24032,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-13,17,1,0,1960424.0
23562,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-12,10,1,0,1960424.0
23092,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-11,10,1,0,1960424.0
22622,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-10,8,1,0,1960424.0
22152,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-09,6,0,0,1960424.0
21682,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-08,2,0,0,1960424.0
21212,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-07,1,0,0,1960424.0
20742,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-06,1,0,0,1960424.0
20272,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-05,1,0,0,1960424.0
19802,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-04,1,0,0,1960424.0
19332,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-03,1,0,0,1960424.0
18862,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-02,1,0,0,1960424.0
18392,Unknow,Latvia,LVA,56.8796,24.6032,2020-03-01,0,0,0,1960424.0
17922,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-29,0,0,0,1960424.0
17452,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-28,0,0,0,1960424.0
16982,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-27,0,0,0,1960424.0
16512,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-26,0,0,0,1960424.0
16042,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-25,0,0,0,1960424.0
15572,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-24,0,0,0,1960424.0
15102,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-23,0,0,0,1960424.0
14632,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-22,0,0,0,1960424.0
14162,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-21,0,0,0,1960424.0
13692,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-20,0,0,0,1960424.0
13222,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-19,0,0,0,1960424.0
12752,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-18,0,0,0,1960424.0
12282,Unknow,Latvia,LVA,56.8796,24.6032,2020-02-17,0,0,0,1960424.0
26813,Unknow,Lebanon,LBN,33.8547,35.8623,2020-03-19,157,4,4,6006668.0
26343,Unknow,Lebanon,LBN,33.8547,35.8623,2020-03-18,133,3,3,6006668.0
25873,Unknow,Lebanon,LBN,33.8547,35.8623,2020-03-17,120,3,3,6006668.0
